VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      BASER_NCL   BASER_NCU  BASER_BCL BASER_BCU FMEAN      FMEAN_NCL   FMEAN_NCU  FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL ACC_BCU FBIAS    FBIAS_BCL FBIAS_BCU PODY      PODY_NCL    PODY_NCU    PODY_BCL PODY_BCU PODN    PODN_NCL PODN_NCU PODN_BCL PODN_BCU POFD       POFD_NCL    POFD_NCU   POFD_BCL POFD_BCU FAR      FAR_NCL  FAR_NCU  FAR_BCL FAR_BCU CSI        CSI_NCL     CSI_NCU     CSI_BCL CSI_BCU GSS         GSS_BCL GSS_BCU HK          HK_NCL     HK_NCU     HK_BCL HK_BCU HSS         HSS_BCL HSS_BCU ODDS     ODDS_NCL ODDS_NCU ODDS_BCL ODDS_BCU LODDS    LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS     ORSS_NCL ORSS_NCU ORSS_BCL ORSS_BCU EDS       EDS_NCL  EDS_NCU  EDS_BCL EDS_BCU SEDS      SEDS_NCL  SEDS_NCU SEDS_BCL SEDS_BCU EDI       EDI_NCL   EDI_NCU  EDI_BCL EDI_BCU SEDI      SEDI_NCL  SEDI_NCU SEDI_BCL SEDI_BCU BAGSS      BAGSS_BCL BAGSS_BCU
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >0.1        >0.1       NA         0.1   CTS       20796 0.4711      0.46541    0.4768            NA        NA 0.70331     0.69807    0.70849           NA        NA 0.63959 0.6341  0.64505      NA      NA  1.49291        NA        NA  0.86394   0.85998     0.8678           NA       NA 0.43977  0.43411  0.44544       NA       NA 0.56023     0.55456    0.56589          NA       NA  0.4213   0.41568  0.42695      NA      NA  0.53036    0.52466     0.53605         NA      NA  0.17353         NA      NA  0.30371     0.29587    0.31154       NA     NA  0.29574         NA      NA  4.98425  4.70405  5.28114       NA       NA  1.60628   1.54842   1.66414        NA        NA  0.66579  0.64968  0.6819        NA       NA  0.67461   0.66232  0.68689      NA      NA  0.22883   0.21982   0.23785       NA       NA  0.59691   0.55913   0.63468      NA      NA  0.45352   0.55938   0.63443       NA       NA  0.2173           NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >0.1        >0.1       NA         0.05  CTS       20796 0.4711      0.46432    0.47789           NA        NA 0.70331     0.69706    0.70948           NA        NA 0.63959 0.63304 0.64609      NA      NA  1.49291        NA        NA  0.86394   0.85921     0.86853          NA       NA 0.43977  0.43303  0.44652       NA       NA 0.56023     0.55348    0.56697          NA       NA  0.4213   0.41461  0.42803      NA      NA  0.53036    0.52357     0.53714         NA      NA  0.17353         NA      NA  0.30371     0.29437    0.31304       NA     NA  0.29574         NA      NA  4.98425  4.6522   5.34001       NA       NA  1.60628   1.53734   1.67523        NA        NA  0.66579  0.6466   0.68498       NA       NA  0.67461   0.65997  0.68925      NA      NA  0.22883   0.21809   0.23957       NA       NA  0.59691   0.55189   0.64192      NA      NA  0.45352   0.5522    0.64161       NA       NA  0.2173           NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >1.0        >1.0       NA         0.1   CTS       20796 0.32227     0.31697    0.32763           NA        NA 0.51524     0.50954    0.52094           NA        NA 0.68181 0.67648 0.6871       NA      NA  1.59878        NA        NA  0.80573   0.80118     0.8102           NA       NA 0.62289  0.61735  0.6284        NA       NA 0.37711     0.3716     0.38265          NA       NA  0.49603  0.49033  0.50174      NA      NA  0.44936    0.4437      0.45504         NA      NA  0.22733         NA      NA  0.42862     0.41896    0.43827       NA     NA  0.37045         NA      NA  6.85054  6.46272  7.26163       NA       NA  1.92433   1.86605   1.9826         NA        NA  0.74524  0.73228  0.7582        NA       NA  0.6796    0.66731  0.69189      NA      NA  0.33159   0.32185   0.34134       NA       NA  0.63734   0.61132   0.66335      NA      NA  0.58258   0.6104    0.66427       NA       NA  0.23494          NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >1.0        >1.0       NA         0.05  CTS       20796 0.32227     0.31596    0.32866           NA        NA 0.51524     0.50845    0.52203           NA        NA 0.68181 0.67545 0.68811      NA      NA  1.59878        NA        NA  0.80573   0.8003      0.81105          NA       NA 0.62289  0.61628  0.62945       NA       NA 0.37711     0.37055    0.38372          NA       NA  0.49603  0.48924  0.50283      NA      NA  0.44936    0.44261     0.45613         NA      NA  0.22733         NA      NA  0.42862     0.41711    0.44012       NA     NA  0.37045         NA      NA  6.85054  6.39096  7.34315       NA       NA  1.92433   1.85489   1.99377        NA        NA  0.74524  0.7298   0.76068       NA       NA  0.6796    0.66496  0.69424      NA      NA  0.33159   0.31998   0.3432        NA       NA  0.63734   0.60633   0.66834      NA      NA  0.58258   0.60524   0.66943       NA       NA  0.23494          NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >5.0        >5.0       NA         0.1   CTS       20796 0.16051     0.15637    0.16474           NA        NA 0.26183     0.25685    0.26687           NA        NA 0.78924 0.78455 0.79385      NA      NA  1.63122        NA        NA  0.65908   0.65365     0.66446          NA       NA 0.81413  0.80965  0.81852       NA       NA 0.18587     0.18148    0.19035          NA       NA  0.59596  0.59035  0.60154      NA      NA  0.33419    0.32884     0.3396          NA      NA  0.23227         NA      NA  0.4732      0.45848    0.48793       NA     NA  0.37697         NA      NA  8.46743  7.91035  9.06373       NA       NA  2.13623   2.06817   2.20428        NA        NA  0.78875  0.77589  0.80161       NA       NA  0.6288    0.61395  0.64365      NA      NA  0.41096   0.3981    0.42382       NA       NA  0.60286   0.57974   0.62598      NA      NA  0.63177   0.58      0.62573       NA       NA  0.21174          NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >5.0        >5.0       NA         0.05  CTS       20796 0.16051     0.15559    0.16556           NA        NA 0.26183     0.2559     0.26785           NA        NA 0.78924 0.78364 0.79473      NA      NA  1.63122        NA        NA  0.65908   0.65261     0.66549          NA       NA 0.81413  0.80878  0.81935       NA       NA 0.18587     0.18065    0.19122          NA       NA  0.59596  0.58927  0.60261      NA      NA  0.33419    0.32781     0.34064         NA      NA  0.23227         NA      NA  0.4732      0.45566    0.49075       NA     NA  0.37697         NA      NA  8.46743  7.80789  9.18267       NA       NA  2.13623   2.05514   2.21732        NA        NA  0.78875  0.77343  0.80407       NA       NA  0.6288    0.61111  0.64649      NA      NA  0.41096   0.39564   0.42629       NA       NA  0.60286   0.57531   0.63041      NA      NA  0.63177   0.57562   0.63011       NA       NA  0.21174          NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >10.0       >10.0      NA         0.1   CTS       20796 0.094057    0.09078    0.097439          NA        NA 0.13878     0.13488    0.14277           NA        NA 0.85401 0.84994 0.85799      NA      NA  1.47546        NA        NA  0.46166   0.45598     0.46735          NA       NA 0.89475  0.89119  0.89819       NA       NA 0.10525     0.10181    0.10881          NA       NA  0.68711  0.6818   0.69237      NA      NA  0.22925    0.22449     0.23408         NA      NA  0.1722          NA      NA  0.3564      0.33693    0.37587       NA     NA  0.29381         NA      NA  7.28982  6.70112  7.93024       NA       NA  1.98648   1.90227   2.07068        NA        NA  0.75874  0.74088  0.7766        NA       NA  0.50718   0.48788  0.52648      NA      NA  0.38318   0.36547   0.40089       NA       NA  0.48885   0.46326   0.51444      NA      NA  0.52905   0.46221   0.5155        NA       NA  0.15303          NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >10.0       >10.0      NA         0.05  CTS       20796 0.094057    0.090164   0.098099          NA        NA 0.13878     0.13414    0.14354           NA        NA 0.85401 0.84915 0.85874      NA      NA  1.47546        NA        NA  0.46166   0.45489     0.46844          NA       NA 0.89475  0.8905   0.89884       NA       NA 0.10525     0.10116    0.1095           NA       NA  0.68711  0.68077  0.69338      NA      NA  0.22925    0.22358     0.23501         NA      NA  0.1722          NA      NA  0.3564      0.33321    0.37959       NA     NA  0.29381         NA      NA  7.28982  6.59389  8.05921       NA       NA  1.98648   1.88614   2.08682        NA        NA  0.75874  0.73745  0.78003       NA       NA  0.50718   0.48419  0.53018      NA      NA  0.38318   0.36208   0.40428       NA       NA  0.48885   0.45836   0.51935      NA      NA  0.52905   0.4571    0.5206        NA       NA  0.15303          NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >25.0       >25.0      NA         0.1   CTS       20796 0.032458    0.030497   0.034541          NA        NA 0.031833    0.029891   0.033897          NA        NA 0.9434  0.94071 0.94598      NA      NA  0.98074        NA        NA  0.11852   0.11488     0.12225          NA       NA 0.97107  0.9691   0.97293       NA       NA 0.028925    0.027074   0.030899         NA       NA  0.87915  0.87539  0.88282      NA      NA  0.063644   0.060916    0.066485        NA      NA  0.047359        NA      NA  0.089594    0.068774   0.11041       NA     NA  0.090435        NA      NA  4.5139   3.6672   5.5561        NA       NA  1.50716   1.29943   1.7149         NA        NA  0.63728  0.5756   0.69896       NA       NA  0.23291   0.19463  0.2712       NA      NA  0.23641   0.19802   0.2748        NA       NA  0.24849   0.20744   0.28954      NA      NA  0.25846   0.20517   0.29181       NA       NA  0.048483         NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >25.0       >25.0      NA         0.05  CTS       20796 0.032458    0.030135   0.034954          NA        NA 0.031833    0.029532   0.034307          NA        NA 0.9434  0.94018 0.94646      NA      NA  0.98074        NA        NA  0.11852   0.1142      0.12298          NA       NA 0.97107  0.96871  0.97327       NA       NA 0.028925    0.026733   0.031291         NA       NA  0.87915  0.87465  0.88351      NA      NA  0.063644   0.060406    0.067043        NA      NA  0.047359        NA      NA  0.089594    0.064778   0.11441       NA     NA  0.090435        NA      NA  4.5139   3.52412  5.78167       NA       NA  1.50716   1.25963   1.75469        NA        NA  0.63728  0.56378  0.71078       NA       NA  0.23291   0.1873   0.27853      NA      NA  0.23641   0.19066   0.28216       NA       NA  0.24849   0.19957   0.29741      NA      NA  0.25846   0.19688   0.3001        NA       NA  0.048483         NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >50.0       >50.0      NA         0.1   CTS       20796 0.008367    0.0073901  0.0094718         NA        NA 0.0095691   0.0085208  0.010745          NA        NA 0.98235 0.98079 0.98379      NA      NA  1.14368        NA        NA  0.017241  0.015818    0.01879          NA       NA 0.9905   0.98932  0.99154       NA       NA 0.0095044   0.0084598  0.010677         NA       NA  0.98492  0.98347  0.98625      NA      NA  0.0081081  0.0071473   0.0091969       NA      NA  0.0036243       NA      NA  0.007737   -0.010048   0.025522      NA     NA  0.0072225       NA      NA  1.82832  0.69642  4.7999        NA       NA  0.6034   -0.3618    1.5686         NA        NA  0.29287 -0.14834  0.73407       NA       NA  0.081753 -0.0334   0.19691      NA      NA  0.066573 -0.046964  0.18011       NA       NA  0.068326 -0.048826  0.18548      NA      NA  0.069012 -0.050316  0.18697       NA       NA  0.0047214        NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >50.0       >50.0      NA         0.05  CTS       20796 0.008367    0.0072166  0.009699          NA        NA 0.0095691   0.0083336  0.010986          NA        NA 0.98235 0.98047 0.98405      NA      NA  1.14368        NA        NA  0.017241  0.015559    0.019102         NA       NA 0.9905   0.98908  0.99173       NA       NA 0.0095044   0.0082733  0.010917         NA       NA  0.98492  0.98318  0.98649      NA      NA  0.0081081  0.0069768   0.0094211       NA      NA  0.0036243       NA      NA  0.007737   -0.014124   0.029598      NA     NA  0.0072225       NA      NA  1.82832  0.57885  5.77479       NA       NA  0.6034   -0.54671   1.7535         NA        NA  0.29287 -0.23286  0.8186        NA       NA  0.081753 -0.05546  0.21897      NA      NA  0.066573 -0.068714  0.20186       NA       NA  0.068326 -0.071269  0.20792      NA      NA  0.069012 -0.073044  0.2097        NA       NA  0.0047214        NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >75.0       >75.0      NA         0.1   CTS       20796 0.0023562   0.0018642  0.0029777         NA        NA 0.0045201   0.0038168  0.0053523         NA        NA 0.99312 0.99211 0.994        NA      NA  1.91837        NA        NA  0        -1.3551e-20  0.00013008       NA       NA 0.99547  0.99464  0.99617       NA       NA 0.0045308   0.0038266  0.0053639        NA       NA  1        0.99987  1            NA      NA  0         -1.3551e-20  0.00013008      NA      NA -0.0015512       NA      NA -0.0045308  -0.030694   0.021632      NA     NA -0.0031073       NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >75.0       >75.0      NA         0.05  CTS       20796 0.0023562   0.0017829  0.0031134         NA        NA 0.0045201   0.0036954  0.0055278         NA        NA 0.99312 0.99191 0.99416      NA      NA  1.91837        NA        NA  0         0           0.00018469       NA       NA 0.99547  0.99446  0.99629       NA       NA 0.0045308   0.003705   0.0055395        NA       NA  1        0.99982  1            NA      NA  0          0           0.00018469      NA      NA -0.0015512       NA      NA -0.0045308  -0.04088    0.031818      NA     NA -0.0031073       NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >100.0      >100.0     NA         0.1   CTS       20796 0.00072129  0.00047323 0.0010993         NA        NA 0.0014907   0.0011107  0.0020003         NA        NA 0.99779 0.99718 0.99826      NA      NA  2.06667        NA        NA  0        -1.3551e-20  0.00013008       NA       NA 0.99851  0.998    0.99889       NA       NA 0.0014917   0.0011117  0.0020015        NA       NA  1        0.99987  1            NA      NA  0         -1.3551e-20  0.00013008      NA      NA -0.00048632      NA      NA -0.0014917  -0.077896   0.074912      NA     NA -0.00097312      NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >100.0      >100.0     NA         0.05  CTS       20796 0.00072129  0.00043718 0.0011898         NA        NA 0.0014907   0.0010504  0.0021151         NA        NA 0.99779 0.99705 0.99834      NA      NA  2.06667        NA        NA  0         0           0.00018469       NA       NA 0.99851  0.99788  0.99895       NA       NA 0.0014917   0.0010513  0.0021163        NA       NA  1        0.99982  1            NA      NA  0          0           0.00018469      NA      NA -0.00048632      NA      NA -0.0014917  -0.10343    0.10045       NA     NA -0.00097312      NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >150.0      >150.0     NA         0.1   CTS       20796 4.8086e-05  1.0728e-05 0.00021551        NA        NA 0.00019234  8.6355e-05 0.00042837        NA        NA 0.99976 0.99951 0.99988      NA      NA  4              NA        NA  0        -1.3551e-20  0.00013008       NA       NA 0.99981  0.99957  0.99991       NA       NA 0.00019235  8.6361e-05 0.00042838       NA       NA  1        0.99987  1            NA      NA  0         -1.3551e-20  0.00013008      NA      NA -3.847e-05       NA      NA -0.00019235 -0.36526    0.36487       NA     NA -7.6944e-05      NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >150.0      >150.0     NA         0.05  CTS       20796 4.8086e-05  8.4884e-06 0.00027235        NA        NA 0.00019234  7.4802e-05 0.0004945         NA        NA 0.99976 0.99944 0.9999       NA      NA  4              NA        NA  0         0           0.00018469       NA       NA 0.99981  0.99951  0.99993       NA       NA 0.00019235  7.4807e-05 0.00049452       NA       NA  1        0.99982  1            NA      NA  0          0           0.00018469      NA      NA -3.847e-05       NA      NA -0.00019235 -0.39692    0.39653       NA     NA -7.6944e-05      NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >200.0      >200.0     NA         0.1   CTS       20796 0          -1.3551e-20 0.00013008        NA        NA 0          -1.3551e-20 0.00013008        NA        NA 1       0.99987 1            NA      NA NA              NA        NA NA        NA          NA                NA       NA 1        0.99987  1             NA       NA 0          -1.3551e-20 0.00013008       NA       NA NA       NA       NA            NA      NA NA         NA          NA               NA      NA NA               NA      NA NA          NA         NA             NA     NA NA               NA      NA NA       NA       NA             NA       NA NA        NA        NA              NA        NA NA       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >200.0      >200.0     NA         0.05  CTS       20796 0           0          0.00018469        NA        NA 0           0          0.00018469        NA        NA 1       0.99982 1            NA      NA NA              NA        NA NA        NA          NA                NA       NA 1        0.99982  1             NA       NA 0           0          0.00018469       NA       NA NA       NA       NA            NA      NA NA         NA          NA               NA      NA NA               NA      NA NA          NA         NA             NA     NA NA               NA      NA NA       NA       NA             NA       NA NA        NA        NA              NA        NA NA       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
