VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS        FBS_BCL FBS_BCU FSS        FSS_BCL FSS_BCU AFSS    AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE     F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    20726 0.002415        NA      NA 0.086921        NA      NA 0.68762       NA       NA 0.50118       NA       NA 0.0059346          NA         NA 0.0023642          NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    48576 0.00078979      NA      NA 0.0078616       NA      NA 0.9769        NA       NA 0.50084       NA       NA 0.0013587          NA         NA 0.0016881          NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.05  NBRCNT    48576 0.00078979      NA      NA 0.0078616       NA      NA 0.9769        NA       NA 0.50084       NA       NA 0.0013587          NA         NA 0.0016881          NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    20726 0.00049939      NA      NA 0.024725        NA      NA 0.61083       NA       NA 0.50036       NA       NA 0.0021229          NA         NA 0.00072373         NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >100.0      >100.0     NA         0.05  NBRCNT    20726 0.00049939      NA      NA 0.024725        NA      NA 0.61083       NA       NA 0.50036       NA       NA 0.0021229          NA         NA 0.00072373         NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >150.0      >150.0     NA         0.1   NBRCNT    48576 4.5026e-05      NA      NA 0.00437         NA      NA 0.68966       NA       NA 0.50006       NA       NA 0.00030879         NA         NA 0.00012352         NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >150.0      >150.0     NA         0.05  NBRCNT    48576 4.5026e-05      NA      NA 0.00437         NA      NA 0.68966       NA       NA 0.50006       NA       NA 0.00030879         NA         NA 0.00012352         NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >150.0      >150.0     NA         0.1   NBRCNT    20726 6.9787e-05      NA      NA 0.0065934       NA      NA 0.15294       NA       NA 0.50002       NA       NA 0.00062723         NA         NA 4.8249e-05         NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >150.0      >150.0     NA         0.05  NBRCNT    20726 6.9787e-05      NA      NA 0.0065934       NA      NA 0.15294       NA       NA 0.50002       NA       NA 0.00062723         NA         NA 4.8249e-05         NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >200.0      >200.0     NA         0.1   NBRCNT    48576 3.2938e-06      NA      NA 0               NA      NA 0             NA       NA 0.5           NA       NA 8.2345e-05         NA         NA 0                  NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >200.0      >200.0     NA         0.05  NBRCNT    48576 3.2938e-06      NA      NA 0               NA      NA 0             NA       NA 0.5           NA       NA 8.2345e-05         NA         NA 0                  NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >200.0      >200.0     NA         0.1   NBRCNT    20726 5.7898e-06      NA      NA 0               NA      NA 0             NA       NA 0.5           NA       NA 0.00014475         NA         NA 0                  NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >200.0      >200.0     NA         0.05  NBRCNT    20726 5.7898e-06      NA      NA 0               NA      NA 0             NA       NA 0.5           NA       NA 0.00014475         NA         NA 0                  NA         NA
