VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS        FBS_BCL FBS_BCU FSS      FSS_BCL FSS_BCU AFSS    AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE     F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    48576 0.13772         NA      NA 0.65757       NA      NA 0.95027       NA       NA 0.61028       NA       NA 0.30439            NA         NA 0.22056            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    20726 0.12675         NA      NA 0.60661       NA      NA 0.85607       NA       NA 0.57932       NA       NA 0.2811             NA         NA 0.15864            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    20726 0.12675         NA      NA 0.60661       NA      NA 0.85607       NA       NA 0.57932       NA       NA 0.2811             NA         NA 0.15864            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    48576 0.087244        NA      NA 0.60151       NA      NA 0.99106       NA       NA 0.57059       NA       NA 0.16146            NA         NA 0.14118            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    48576 0.087244        NA      NA 0.60151       NA      NA 0.99106       NA       NA 0.57059       NA       NA 0.16146            NA         NA 0.14118            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    20726 0.085458        NA      NA 0.46237       NA      NA 0.89619       NA       NA 0.54613       NA       NA 0.14861            NA         NA 0.092251           NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    20726 0.085458        NA      NA 0.46237       NA      NA 0.89619       NA       NA 0.54613       NA       NA 0.14861            NA         NA 0.092251           NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    48576 0.041445        NA      NA 0.49354       NA      NA 0.99857       NA       NA 0.53044       NA       NA 0.057703           NA         NA 0.060874           NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    48576 0.041445        NA      NA 0.49354       NA      NA 0.99857       NA       NA 0.53044       NA       NA 0.057703           NA         NA 0.060874           NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    20726 0.031592        NA      NA 0.19803       NA      NA 0.96927       NA       NA 0.51563       NA       NA 0.040191           NA         NA 0.031265           NA         NA
